Date,"Balancing Authority","Coal Share(%)","Gas Share(%)","Oil Share(%)","Nuclear Share(%)","Hydro Share(%)","Solar Share(%)","Wind Share(%)","Carbon (lbs/kWh)","WC (m3/MWh)","WC (m3/MWh) - Zero water to hydro","WW (m3/MWh)"
"2021-12-17 03:00:00",SOCO,12.99,58.99,0.00,23.24,1.55,1.16,0.00,0.3406,2.7072,1.2955,20.6127
"2021-12-17 04:00:00",SOCO,12.79,57.88,0.00,22.93,5.21,0.13,0.00,0.3345,7.6563,1.2713,25.9608
"2021-12-17 05:00:00",SOCO,12.81,56.50,0.02,21.84,7.79,0.00,0.00,0.3291,11.0544,1.2345,28.7503
"2021-12-17 06:00:00",SOCO,12.47,55.69,0.11,21.76,8.84,0.00,0.00,0.3232,12.3051,1.2209,29.7295
"2021-12-17 07:00:00",SOCO,12.05,56.21,0.00,22.45,8.06,0.00,0.00,0.3214,11.2701,1.2329,29.0586
"2021-12-17 08:00:00",SOCO,12.52,56.95,0.00,23.50,5.76,0.00,0.00,0.3285,8.4212,1.2711,27.0949
"2021-12-17 09:00:00",SOCO,12.44,57.41,0.00,25.00,2.63,0.00,0.00,0.3300,3.8362,1.3112,22.7892
"2021-12-17 10:00:00",SOCO,12.09,56.96,0.00,26.57,1.81,0.00,0.00,0.3258,3.0585,1.3420,21.7367
"2021-12-17 11:00:00",SOCO,11.12,57.35,0.00,27.45,1.40,0.00,0.00,0.3192,2.7839,1.3524,20.7644
"2021-12-17 12:00:00",SOCO,10.59,56.60,0.00,28.14,1.70,0.00,0.00,0.3115,3.1350,1.3511,21.2639
"2021-12-17 13:00:00",SOCO,10.61,56.08,0.00,28.42,1.89,0.00,0.00,0.3097,3.3350,1.3533,21.5705
"2021-12-17 14:00:00",SOCO,10.87,55.31,0.00,28.81,1.98,0.00,0.00,0.3089,3.4373,1.3609,21.8078
"2021-12-17 15:00:00",SOCO,10.72,55.90,0.00,28.48,1.95,0.00,0.00,0.3101,3.4038,1.3566,21.5582
"2021-12-17 16:00:00",SOCO,10.42,56.19,0.00,27.11,4.96,0.00,0.00,0.3082,8.2167,1.3240,25.1445
"2021-12-17 17:00:00",SOCO,10.15,57.12,0.00,25.61,5.88,0.00,0.00,0.3094,8.9829,1.2898,25.7268
"2021-12-17 18:00:00",SOCO,9.87,58.18,0.00,24.08,6.55,0.03,0.00,0.3109,9.7789,1.2547,26.5722
"2021-12-17 19:00:00",SOCO,9.79,58.83,0.00,23.43,5.91,0.73,0.00,0.3124,9.1854,1.2441,25.6194
"2021-12-17 20:00:00",SOCO,9.77,58.44,0.00,23.30,5.34,1.87,0.00,0.3107,8.4496,1.2352,25.2210
"2021-12-17 21:00:00",SOCO,9.73,57.42,0.00,23.45,3.77,3.07,0.00,0.3066,5.0901,1.2304,21.6387
"2021-12-17 22:00:00",SOCO,10.15,56.05,0.00,23.36,3.83,4.24,0.00,0.3052,5.0101,1.2254,21.2644
"2021-12-17 23:00:00",SOCO,10.25,54.36,0.00,23.78,3.77,5.36,0.00,0.2994,4.9322,1.2222,21.2298
"2021-12-18 00:00:00",SOCO,10.26,55.34,0.00,23.59,3.34,5.01,0.00,0.3033,4.5076,1.2270,20.7182
"2021-12-18 01:00:00",SOCO,10.30,56.22,0.00,23.59,3.07,4.48,0.00,0.3072,4.1876,1.2351,20.6013
"2021-12-18 02:00:00",SOCO,10.15,58.80,0.00,23.40,2.82,2.67,0.00,0.3160,3.9940,1.2508,20.3727
"2021-12-18 03:00:00",SOCO,10.10,60.46,0.00,23.30,2.98,1.09,0.00,0.3224,4.1018,1.2626,20.5582
"2021-12-18 04:00:00",SOCO,10.26,59.37,0.00,22.76,6.43,0.07,0.00,0.3189,9.3505,1.2404,25.9410
"2021-12-18 05:00:00",SOCO,10.09,58.16,0.00,22.17,8.48,0.00,0.00,0.3125,11.6983,1.2128,27.8062
"2021-12-18 06:00:00",SOCO,9.74,57.02,0.00,22.92,9.18,0.00,0.00,0.3053,12.3893,1.2136,28.7076
"2021-12-18 07:00:00",SOCO,10.31,55.59,0.00,23.69,9.21,0.00,0.00,0.3047,12.2022,1.2293,28.7617
"2021-12-18 08:00:00",SOCO,11.20,56.65,0.00,24.22,6.65,0.00,0.00,0.3166,9.2844,1.2696,25.9416
"2021-12-18 09:00:00",SOCO,11.74,56.75,0.00,25.22,3.84,0.00,0.00,0.3217,5.0660,1.3046,22.1028
"2021-12-18 10:00:00",SOCO,12.97,54.77,0.00,26.91,2.82,0.00,0.00,0.3250,4.0212,1.3520,21.4524
"2021-12-18 11:00:00",SOCO,14.10,52.30,0.00,28.20,2.77,0.00,0.00,0.3252,4.0522,1.3859,21.2400
"2021-12-18 12:00:00",SOCO,14.16,51.55,0.00,29.06,2.61,0.00,0.00,0.3234,3.9298,1.4016,21.1927
"2021-12-18 13:00:00",SOCO,14.16,51.25,0.00,29.60,2.35,0.00,0.00,0.3223,3.7487,1.4112,21.3192
"2021-12-18 14:00:00",SOCO,14.50,50.19,0.00,30.30,2.26,0.00,0.00,0.3209,3.7450,1.4253,21.4446
"2021-12-18 15:00:00",SOCO,14.14,50.74,0.00,30.08,2.27,0.00,0.00,0.3202,3.7463,1.4159,21.7827
"2021-12-18 16:00:00",SOCO,11.49,52.47,0.00,30.45,2.86,0.00,0.00,0.3047,4.2344,1.3891,22.4520
"2021-12-18 17:00:00",SOCO,11.52,51.83,0.00,30.36,3.65,0.00,0.00,0.3025,4.7652,1.3823,22.9052
"2021-12-18 18:00:00",SOCO,11.19,52.85,0.00,29.33,3.85,0.10,0.00,0.3033,4.9819,1.3599,22.8244
"2021-12-18 19:00:00",SOCO,10.38,52.49,0.00,27.90,5.21,2.48,0.00,0.2948,7.3069,1.3094,24.1923
"2021-12-18 20:00:00",SOCO,10.99,52.34,0.00,25.76,4.72,4.76,0.00,0.2990,6.9858,1.2682,23.4212
"2021-12-18 21:00:00",SOCO,11.97,53.07,0.00,24.11,4.56,4.90,0.00,0.3102,6.7002,1.2527,23.3401
"2021-12-18 22:00:00",SOCO,13.04,51.95,0.00,23.18,4.40,6.07,0.00,0.3147,6.5636,1.2422,22.6983
"2021-12-18 23:00:00",SOCO,13.03,52.63,0.00,22.62,4.34,6.05,0.00,0.3171,6.5510,1.2348,22.4273
"2021-12-19 00:00:00",SOCO,13.03,52.84,0.00,22.69,4.82,5.28,0.00,0.3181,6.9912,1.2373,23.1747
"2021-12-19 01:00:00",SOCO,13.03,52.84,0.00,22.74,5.42,4.61,0.00,0.3181,7.6355,1.2388,23.7201
"2021-12-19 02:00:00",SOCO,13.03,53.55,0.00,22.78,6.00,3.27,0.00,0.3208,8.2765,1.2465,24.3109
"2021-12-19 03:00:00",SOCO,13.15,54.62,0.00,22.88,6.50,1.49,0.00,0.3259,8.8049,1.2598,25.0364
"2021-12-19 04:00:00",SOCO,12.61,55.33,0.00,21.83,8.78,0.14,0.00,0.3233,11.5426,1.2324,26.8470
"2021-12-19 05:00:00",SOCO,12.69,55.47,0.00,21.31,9.24,0.00,0.00,0.3243,12.2613,1.2219,27.5155
"2021-12-19 06:00:00",SOCO,12.19,55.37,0.00,21.87,9.35,0.00,0.00,0.3195,12.4055,1.2255,27.6069
"2021-12-19 07:00:00",SOCO,12.51,54.74,0.00,22.75,8.74,0.00,0.00,0.3196,11.8142,1.2462,27.4600
"2021-12-19 08:00:00",SOCO,13.36,53.86,0.00,24.00,6.38,0.00,0.00,0.3238,7.8194,1.2840,24.1125
"2021-12-19 09:00:00",SOCO,14.07,52.32,0.00,25.33,5.75,0.00,0.00,0.3240,7.1541,1.3169,23.6953
"2021-12-19 10:00:00",SOCO,13.68,50.72,0.00,26.85,6.07,0.00,0.00,0.3149,7.4843,1.3359,23.6939
"2021-12-19 11:00:00",SOCO,13.39,49.42,0.00,28.18,6.20,0.00,0.00,0.3075,7.6987,1.3533,23.7443
"2021-12-19 12:00:00",SOCO,12.64,49.64,0.00,29.13,5.64,0.00,0.00,0.3020,7.1521,1.3644,23.3700
"2021-12-19 13:00:00",SOCO,11.17,49.95,0.00,30.14,5.73,0.00,0.00,0.2912,7.2877,1.3627,23.8607
"2021-12-19 14:00:00",SOCO,10.86,49.65,0.00,30.86,5.63,0.00,0.00,0.2875,7.1827,1.3734,23.7334
"2021-12-19 15:00:00",SOCO,11.66,51.34,0.00,29.58,4.58,0.00,0.00,0.3003,6.1331,1.3763,21.5966
"2021-12-19 16:00:00",SOCO,12.88,51.44,0.00,28.45,4.48,0.00,0.00,0.3108,6.0632,1.3752,20.7589
"2021-12-19 17:00:00",SOCO,12.94,51.18,0.00,27.80,5.37,0.00,0.00,0.3101,6.9786,1.3574,21.5812
"2021-12-19 18:00:00",SOCO,13.59,51.72,0.00,26.84,5.29,0.01,0.00,0.3177,6.9108,1.3540,20.7461
"2021-12-19 19:00:00",SOCO,14.90,51.79,0.00,25.28,5.12,0.44,0.00,0.3289,6.7179,1.3377,21.0351
"2021-12-19 20:00:00",SOCO,15.34,52.26,0.00,24.06,4.73,1.24,0.00,0.3341,6.2986,1.3144,21.5232
"2021-12-19 21:00:00",SOCO,15.29,52.40,0.00,23.16,6.06,1.69,0.00,0.3344,8.5899,1.2938,23.4144
"2021-12-19 22:00:00",SOCO,15.20,51.74,0.00,22.88,5.98,2.82,0.00,0.3311,8.6138,1.2810,23.0346
"2021-12-19 23:00:00",SOCO,15.48,50.52,0.00,22.59,5.73,4.31,0.00,0.3287,8.2959,1.2692,22.4685
"2021-12-20 00:00:00",SOCO,15.86,49.76,0.00,22.64,5.68,4.66,0.00,0.3290,8.2329,1.2713,22.3687
"2021-12-20 01:00:00",SOCO,15.81,50.12,0.00,22.72,5.51,4.45,0.00,0.3299,8.0801,1.2742,22.5095
"2021-12-20 02:00:00",SOCO,15.70,50.77,0.00,22.58,6.15,3.48,0.00,0.3314,8.7715,1.2734,23.2864
"2021-12-20 03:00:00",SOCO,15.49,52.61,0.00,22.13,6.38,2.06,0.00,0.3369,8.9333,1.2762,23.1647
"2021-12-20 04:00:00",SOCO,14.99,54.52,0.00,21.38,7.57,0.24,0.00,0.3400,10.2636,1.2616,25.0824
"2021-12-20 05:00:00",SOCO,14.58,55.05,0.00,20.34,8.80,0.00,0.00,0.3384,11.4162,1.2319,26.1583
"2021-12-20 06:00:00",SOCO,14.39,55.12,0.00,20.46,8.83,0.00,0.00,0.3370,11.4885,1.2310,26.4166
"2021-12-20 07:00:00",SOCO,14.49,54.68,0.00,20.56,9.12,0.00,0.00,0.3361,11.7481,1.2314,26.6736
"2021-12-20 08:00:00",SOCO,15.05,54.94,0.00,20.84,7.96,0.00,0.00,0.3419,10.7231,1.2501,26.0076
"2021-12-20 09:00:00",SOCO,15.60,55.05,0.00,21.52,6.57,0.00,0.00,0.3475,8.9185,1.2785,24.6837
"2021-12-20 10:00:00",SOCO,15.39,55.41,0.00,22.15,4.91,0.00,0.00,0.3471,6.4033,1.2953,21.8293
"2021-12-20 11:00:00",SOCO,14.20,56.44,0.00,22.53,4.67,0.00,0.00,0.3415,6.1663,1.2892,21.7549
"2021-12-20 12:00:00",SOCO,14.14,55.98,0.00,23.05,4.64,0.00,0.00,0.3396,6.1399,1.2952,22.0686
"2021-12-20 13:00:00",SOCO,14.15,56.15,0.00,23.38,4.16,0.00,0.00,0.3405,5.6542,1.3052,21.4825
"2021-12-20 14:00:00",SOCO,14.18,56.40,0.00,23.26,3.93,0.00,0.00,0.3418,5.4159,1.3051,21.1924
"2021-12-20 15:00:00",SOCO,13.95,56.94,0.00,22.89,4.62,0.00,0.00,0.3419,6.8904,1.2960,22.7760
"2021-12-20 16:00:00",SOCO,13.66,56.43,0.00,22.30,6.03,0.00,0.00,0.3373,8.6941,1.2690,24.8069
"2021-12-20 17:00:00",SOCO,13.19,56.08,0.00,20.42,8.77,0.00,0.00,0.3320,11.8110,1.2122,27.1041
"2021-12-20 18:00:00",SOCO,13.17,56.11,0.00,19.52,9.82,0.02,0.00,0.3312,13.3164,1.1871,29.0598
"2021-12-20 19:00:00",SOCO,11.90,57.27,0.00,18.84,10.15,0.53,0.00,0.3248,13.3998,1.1586,28.6526
"2021-12-20 20:00:00",SOCO,11.41,58.86,0.00,18.81,8.57,1.16,0.00,0.3265,11.2151,1.1613,26.8768
"2021-12-20 21:00:00",SOCO,11.58,59.72,0.00,19.32,6.51,1.79,0.00,0.3314,8.9557,1.1823,25.4788
"2021-12-20 22:00:00",SOCO,11.71,59.37,0.00,19.71,5.78,2.29,0.00,0.3313,7.9789,1.1901,25.0391
"2021-12-20 23:00:00",SOCO,11.93,59.43,0.00,20.30,3.67,2.46,0.00,0.3339,4.8349,1.2080,22.5824
"2021-12-21 00:00:00",SOCO,12.61,59.04,0.00,20.58,3.10,2.36,0.00,0.3381,4.2922,1.2223,22.6242
"2021-12-21 01:00:00",SOCO,13.43,58.77,0.00,20.72,2.90,1.79,0.00,0.3440,4.0969,1.2368,23.1214
"2021-12-21 02:00:00",SOCO,12.33,60.55,0.00,20.69,2.88,1.04,0.00,0.3419,4.1795,1.2305,23.4037
"2021-12-21 03:00:00",SOCO,13.11,60.24,0.00,20.71,3.33,0.42,0.00,0.3474,4.6080,1.2447,23.5738
"2021-12-21 04:00:00",SOCO,12.61,60.37,0.00,19.86,5.85,0.03,0.00,0.3433,8.3251,1.2189,26.3166
"2021-12-21 05:00:00",SOCO,12.01,59.85,0.00,19.09,7.82,0.00,0.00,0.3359,10.2300,1.1871,27.1248
"2021-12-21 06:00:00",SOCO,11.99,58.51,0.00,19.17,9.12,0.00,0.00,0.3306,11.6724,1.1782,28.1695
"2021-12-21 07:00:00",SOCO,11.97,58.15,0.00,19.40,9.37,0.00,0.00,0.3290,12.0617,1.1801,28.5348
"2021-12-21 08:00:00",SOCO,12.22,58.97,0.00,19.78,7.88,0.00,0.00,0.3344,10.6756,1.2000,27.6035
"2021-12-21 09:00:00",SOCO,12.56,59.80,0.00,21.06,5.33,0.00,0.00,0.3408,7.7614,1.2419,25.8383
"2021-12-21 10:00:00",SOCO,12.96,59.74,0.00,21.59,3.63,0.00,0.00,0.3444,4.8542,1.2650,22.4235
"2021-12-21 11:00:00",SOCO,12.35,60.86,0.00,21.79,3.01,0.00,0.00,0.3441,4.2425,1.2707,21.1835
"2021-12-21 12:00:00",SOCO,12.11,60.64,0.00,22.63,2.50,0.00,0.00,0.3423,3.6426,1.2790,21.8880
"2021-12-21 13:00:00",SOCO,11.92,60.66,0.00,22.80,2.39,0.00,0.00,0.3408,3.5711,1.2785,21.8780
"2021-12-21 14:00:00",SOCO,11.64,60.27,0.00,23.10,2.80,0.00,0.00,0.3371,3.9785,1.2781,22.1144
"2021-12-21 15:00:00",SOCO,11.19,60.12,0.00,23.09,3.98,0.00,0.00,0.3326,6.0101,1.2709,23.6243
"2021-12-21 16:00:00",SOCO,9.86,59.97,0.00,22.87,5.73,0.00,0.00,0.3202,8.4377,1.2404,25.6585
"2021-12-21 17:00:00",SOCO,9.30,59.04,0.00,21.30,8.89,0.00,0.00,0.3111,12.0066,1.1860,28.0667
"2021-12-21 18:00:00",SOCO,9.64,59.37,0.00,20.33,9.25,0.00,0.00,0.3149,12.5942,1.1690,28.9835
"2021-12-21 19:00:00",SOCO,9.90,59.59,0.00,19.79,9.25,0.15,0.00,0.3174,12.6749,1.1616,29.2094
"2021-12-21 20:00:00",SOCO,10.10,60.38,0.00,19.84,7.85,0.56,0.00,0.3221,10.6329,1.1716,27.9419
"2021-12-21 21:00:00",SOCO,10.26,60.84,0.13,20.02,6.54,1.10,0.00,0.3258,8.8542,1.1829,26.8369
"2021-12-21 22:00:00",SOCO,10.59,60.97,0.01,20.38,5.33,1.64,0.00,0.3290,7.5010,1.1955,26.4747
"2021-12-21 23:00:00",SOCO,10.83,60.66,0.00,21.12,3.51,1.81,0.00,0.3304,4.7519,1.2136,24.9101
"2021-12-22 00:00:00",SOCO,10.98,60.53,0.00,21.42,3.19,1.74,0.00,0.3316,4.3534,1.2214,25.0498
"2021-12-22 01:00:00",SOCO,10.91,60.93,0.00,21.73,2.86,1.42,0.00,0.3327,3.8757,1.2280,24.7875
"2021-12-22 02:00:00",SOCO,10.79,61.79,0.00,21.67,2.67,0.94,0.00,0.3351,3.6420,1.2324,24.3063
"2021-12-22 03:00:00",SOCO,11.25,61.45,0.00,21.41,3.26,0.48,0.00,0.3374,4.3733,1.2343,24.6448
"2021-12-22 04:00:00",SOCO,11.44,60.86,0.00,20.80,5.38,0.07,0.00,0.3361,7.4933,1.2184,27.3547
"2021-12-22 05:00:00",SOCO,11.13,59.10,0.00,20.02,8.38,0.00,0.00,0.3260,10.8908,1.1804,29.7510
"2021-12-22 06:00:00",SOCO,11.17,57.83,0.00,20.46,9.18,0.00,0.00,0.3215,11.3741,1.1798,30.4643
"2021-12-22 07:00:00",SOCO,11.40,57.09,0.00,20.70,9.42,0.00,0.00,0.3206,11.7504,1.1829,30.7510
"2021-12-22 08:00:00",SOCO,11.54,58.08,0.00,21.23,7.75,0.00,0.00,0.3257,10.1099,1.2058,29.4260
"2021-12-22 09:00:00",SOCO,11.83,59.40,0.00,21.70,5.66,0.00,0.00,0.3336,7.6804,1.2350,26.8557
"2021-12-22 10:00:00",SOCO,12.24,60.05,0.00,22.35,3.19,0.00,0.00,0.3398,4.2758,1.2646,23.3887
"2021-12-22 11:00:00",SOCO,12.44,60.33,0.00,22.69,2.19,0.00,0.00,0.3428,3.4096,1.2762,22.7073
"2021-12-22 12:00:00",SOCO,12.59,59.85,0.00,23.06,1.94,0.00,0.00,0.3427,3.2124,1.2793,22.9727
"2021-12-22 13:00:00",SOCO,13.03,59.34,0.00,23.17,1.86,0.00,0.00,0.3441,3.2036,1.2855,22.8763
"2021-12-22 14:00:00",SOCO,13.21,59.29,0.00,23.07,1.85,0.00,0.00,0.3453,3.1992,1.2857,22.7888
"2021-12-22 15:00:00",SOCO,13.72,58.97,0.00,22.55,3.17,0.00,0.00,0.3480,5.5561,1.2807,24.8607
"2021-12-22 16:00:00",SOCO,13.26,58.56,0.00,21.86,4.75,0.00,0.00,0.3425,7.7431,1.2534,26.7503
"2021-12-22 17:00:00",SOCO,12.18,57.21,0.00,20.69,8.36,0.00,0.00,0.3280,11.8346,1.1954,29.9884
"2021-12-22 18:00:00",SOCO,12.66,56.71,0.00,19.62,9.46,0.12,0.00,0.3297,12.7999,1.1746,30.8168
"2021-12-22 19:00:00",SOCO,12.27,55.54,0.00,19.14,8.89,2.77,0.00,0.3218,12.0464,1.1487,29.3283
"2021-12-22 20:00:00",SOCO,12.50,53.15,0.00,19.42,6.51,7.07,0.00,0.3141,9.5215,1.1400,26.1227
"2021-12-22 21:00:00",SOCO,12.91,52.33,0.00,19.99,4.59,8.77,0.00,0.3144,7.0058,1.1559,23.3630
"2021-12-22 22:00:00",SOCO,13.23,51.45,0.00,20.83,2.69,9.53,0.00,0.3135,3.9570,1.1770,20.1399
"2021-12-22 23:00:00",SOCO,13.44,50.94,0.00,21.53,1.95,9.93,0.00,0.3136,3.1907,1.1952,19.2668
"2021-12-23 00:00:00",SOCO,12.62,51.00,0.00,21.95,1.93,10.23,0.00,0.3073,3.1709,1.1916,19.2137
"2021-12-23 01:00:00",SOCO,12.91,49.95,0.00,22.39,1.92,10.43,0.00,0.3056,3.1986,1.1984,19.1292
"2021-12-23 02:00:00",SOCO,13.23,50.36,0.00,22.67,1.91,9.42,0.00,0.3102,3.2019,1.2145,19.4362
"2021-12-23 03:00:00",SOCO,13.75,53.54,0.00,22.60,2.47,5.27,0.00,0.3270,3.7840,1.2472,21.2312
"2021-12-23 04:00:00",SOCO,14.99,57.04,0.00,21.68,4.29,0.54,0.00,0.3505,6.5718,1.2798,24.0457
"2021-12-23 05:00:00",SOCO,14.43,57.73,0.00,20.37,6.16,0.00,0.00,0.3479,8.8547,1.2434,25.8459
"2021-12-23 06:00:00",SOCO,13.20,57.90,0.00,20.26,7.34,0.00,0.00,0.3384,9.9363,1.2196,26.7970
"2021-12-23 07:00:00",SOCO,14.27,56.93,0.00,20.37,7.14,0.00,0.00,0.3440,9.6521,1.2319,27.1742
"2021-12-23 08:00:00",SOCO,14.70,57.25,0.00,20.49,6.26,0.00,0.00,0.3489,8.6610,1.2437,26.6061
"2021-12-23 09:00:00",SOCO,14.79,58.29,0.00,21.10,3.75,0.00,0.00,0.3538,5.0247,1.2678,23.6068
"2021-12-23 10:00:00",SOCO,14.35,58.45,0.00,22.15,2.85,0.00,0.00,0.3510,4.0545,1.2821,23.6062
"2021-12-23 11:00:00",SOCO,14.23,58.98,0.00,22.07,2.55,0.00,0.00,0.3527,3.7870,1.2857,22.5532
"2021-12-23 12:00:00",SOCO,13.95,58.82,0.00,22.48,2.46,0.00,0.00,0.3502,3.7229,1.2863,22.8602
"2021-12-23 13:00:00",SOCO,13.62,59.34,0.00,22.44,2.28,0.00,0.00,0.3494,3.5447,1.2827,22.8166
"2021-12-23 14:00:00",SOCO,13.87,59.67,0.00,22.02,2.08,0.00,0.00,0.3527,3.3416,1.2798,22.5670
"2021-12-23 15:00:00",SOCO,13.48,59.95,0.00,21.82,3.17,0.00,0.00,0.3506,5.2410,1.2698,24.7371
"2021-12-23 16:00:00",SOCO,13.12,59.33,0.00,21.23,4.73,0.00,0.00,0.3452,7.2625,1.2426,26.8576
"2021-12-23 17:00:00",SOCO,12.69,58.37,0.00,19.99,7.34,0.00,0.00,0.3382,9.9116,1.1991,28.7334
"2021-12-23 18:00:00",SOCO,12.27,57.96,0.00,18.93,9.16,0.13,0.00,0.3323,12.1777,1.1614,30.7492
"2021-12-23 19:00:00",SOCO,11.84,55.84,0.00,18.28,9.56,3.05,0.00,0.3198,12.7104,1.1216,30.0949
"2021-12-23 20:00:00",SOCO,11.79,53.39,0.00,18.90,7.47,7.10,0.00,0.3096,10.2582,1.1158,27.0308
"2021-12-23 21:00:00",SOCO,12.29,52.14,0.00,19.99,5.49,8.71,0.00,0.3091,7.7338,1.1434,24.0639
"2021-12-23 22:00:00",SOCO,12.65,52.31,0.00,20.52,3.14,9.23,0.00,0.3123,4.3501,1.1723,19.4640
"2021-12-23 23:00:00",SOCO,12.67,51.48,0.00,21.55,2.44,9.63,0.00,0.3095,3.6438,1.1913,18.7455
"2021-12-24 00:00:00",SOCO,12.25,50.97,0.00,22.30,2.22,10.03,0.00,0.3040,3.4238,1.1992,18.3360
"2021-12-24 01:00:00",SOCO,12.31,50.42,0.00,22.92,1.75,10.35,0.00,0.3027,2.9982,1.2122,17.7123
"2021-12-24 02:00:00",SOCO,12.32,50.97,0.00,22.94,2.13,9.45,0.00,0.3052,3.4203,1.2172,18.2962
"2021-12-24 03:00:00",SOCO,13.70,53.33,0.00,22.92,2.62,5.37,0.00,0.3255,3.9710,1.2628,19.3507
"2021-12-24 04:00:00",SOCO,14.44,57.68,0.00,22.32,3.62,0.58,0.00,0.3481,6.0165,1.2965,22.2465
"2021-12-24 05:00:00",SOCO,13.69,58.92,0.00,21.32,4.65,0.00,0.00,0.3466,7.1761,1.2659,23.7405
"2021-12-24 06:00:00",SOCO,12.46,58.60,0.00,21.33,6.19,0.00,0.00,0.3350,8.8729,1.2387,25.4742
"2021-12-24 07:00:00",SOCO,12.87,58.01,0.00,21.27,6.55,0.00,0.00,0.3361,9.1447,1.2384,25.8500
"2021-12-24 08:00:00",SOCO,13.47,58.63,0.00,21.29,5.33,0.00,0.00,0.3438,7.9042,1.2535,25.1061
"2021-12-24 09:00:00",SOCO,14.06,58.51,0.00,22.07,3.29,0.00,0.00,0.3481,4.9523,1.2805,22.7974
"2021-12-24 10:00:00",SOCO,13.38,57.89,0.00,23.32,3.13,0.00,0.00,0.3410,4.6042,1.2874,23.4059
"2021-12-24 11:00:00",SOCO,12.90,56.86,0.00,25.25,2.52,0.00,0.00,0.3330,3.8699,1.3100,24.1719
"2021-12-24 12:00:00",SOCO,12.62,56.90,0.00,25.80,2.28,0.00,0.00,0.3309,3.4897,1.3206,23.5163
"2021-12-24 13:00:00",SOCO,12.73,56.72,0.00,26.13,2.09,0.00,0.00,0.3313,3.1472,1.3291,23.3205
"2021-12-24 14:00:00",SOCO,12.42,57.34,0.00,25.84,1.98,0.00,0.00,0.3310,2.9787,1.3198,23.4766
"2021-12-24 15:00:00",SOCO,12.07,58.12,0.00,25.35,2.14,0.00,0.00,0.3311,3.0746,1.3088,23.3499
"2021-12-24 16:00:00",SOCO,11.75,57.51,0.00,24.51,4.70,0.00,0.00,0.3260,7.1760,1.2783,27.0907
"2021-12-24 17:00:00",SOCO,11.10,57.10,0.00,23.89,6.32,0.00,0.00,0.3191,8.9711,1.2467,28.5724
"2021-12-24 18:00:00",SOCO,10.89,56.73,0.00,22.93,7.77,0.12,0.00,0.3158,10.3767,1.2178,29.4713
"2021-12-24 19:00:00",SOCO,10.08,55.17,0.00,22.33,7.70,3.25,0.00,0.3026,10.1803,1.1787,28.1753
"2021-12-24 20:00:00",SOCO,9.29,51.86,0.00,22.80,7.19,7.55,0.00,0.2827,9.5484,1.1533,26.0446
"2021-12-24 21:00:00",SOCO,10.44,48.63,0.00,23.90,6.37,9.37,0.00,0.2797,8.8910,1.1749,25.2876
"2021-12-24 22:00:00",SOCO,11.81,47.04,0.00,24.80,4.94,10.06,0.00,0.2848,7.4370,1.2109,23.7252
"2021-12-24 23:00:00",SOCO,12.14,46.28,0.00,25.76,4.24,10.20,0.00,0.2847,6.9097,1.2333,23.4659
"2021-12-25 00:00:00",SOCO,9.27,47.91,0.00,26.61,4.33,10.42,0.00,0.2673,6.9396,1.2144,23.4963
"2021-12-25 01:00:00",SOCO,8.33,47.96,0.00,27.47,4.10,10.65,0.00,0.2598,6.6506,1.2188,23.2898
"2021-12-25 02:00:00",SOCO,8.36,48.40,0.00,28.04,4.16,9.53,0.00,0.2618,6.7072,1.2349,24.0007
"2021-12-25 03:00:00",SOCO,8.90,51.74,0.00,27.77,4.58,5.59,0.00,0.2791,7.1080,1.2678,24.6610
"2021-12-25 04:00:00",SOCO,10.42,54.73,0.00,27.47,5.34,0.62,0.00,0.3031,7.9002,1.3130,26.1016
"2021-12-25 05:00:00",SOCO,11.52,54.21,0.00,26.06,5.79,0.00,0.00,0.3101,7.2233,1.2969,24.7260
"2021-12-25 06:00:00",SOCO,10.32,53.58,0.00,26.65,6.95,0.00,0.00,0.2975,8.2787,1.2825,25.8993
"2021-12-25 07:00:00",SOCO,10.46,53.25,0.00,26.90,6.86,0.00,0.00,0.2975,8.1401,1.2879,25.9740
"2021-12-25 08:00:00",SOCO,10.16,54.25,0.00,27.60,5.67,0.00,0.00,0.2990,6.9291,1.3041,25.6545
"2021-12-25 09:00:00",SOCO,10.37,54.78,0.00,28.23,4.21,0.00,0.00,0.3031,5.4474,1.3274,24.4721
"2021-12-25 10:00:00",SOCO,11.29,53.41,0.00,29.13,3.75,0.00,0.00,0.3060,4.9740,1.3565,23.9614
"2021-12-25 11:00:00",SOCO,11.62,52.15,0.00,30.46,3.43,0.00,0.00,0.3039,4.7167,1.3843,23.9163
"2021-12-25 12:00:00",SOCO,11.54,52.69,0.00,30.86,2.73,0.00,0.00,0.3052,4.1536,1.3969,23.2564
"2021-12-25 13:00:00",SOCO,11.00,52.60,0.00,31.61,2.72,0.00,0.00,0.3009,4.2613,1.4055,23.2143
"2021-12-25 14:00:00",SOCO,10.39,52.49,0.00,31.94,2.99,0.00,0.00,0.2950,4.5420,1.4021,23.2008
"2021-12-25 15:00:00",SOCO,10.49,52.24,0.00,31.99,3.15,0.00,0.00,0.2949,4.7148,1.4042,23.2520
"2021-12-25 16:00:00",SOCO,10.49,52.73,0.00,31.53,3.21,0.00,0.00,0.2970,4.7688,1.3988,22.9809
